access,business_hours,city,course_description,course_name,course_price,course_time,facility,remarks,store_name,store_url,tel
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,,チェックインからチェックアウトまで90分間ご利用いただけます。,チェックインからチェックアウトまで90分間ご利用いただけます。,プールエリアとお風呂のみご利用いただけます。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員好きな時間にご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま,デイタイム会員昼間にご利用の方,ナイト会員お仕事帰りにご利用の方,ホリデー会員休日にご利用の方,90分会員短時間だけご利用の方,90分平日5回会員短時間だけご利用の方,プール＆スパ会員プールをご利用の方","12600,9900,9200,5300,8500,7200,7400,6700,4400,7400","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～18:00,平日の21:00～24:00,土・日・祝日の全営業時間,全営業日・全営業時間のうち1日1回、90分以内,平日の全営業時間のうち1日1回、90分以内、月5回まで,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,施設利用料なしで、コ・ス・パ 松井山手、住道、鶴見緑地、高の原を全施設・全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,,チェックインからチェックアウトまで90分間のご利用となります。,チェックインからチェックアウトまで90分間のご利用となります。,チェックインからチェックアウトまで90分間のご利用となります。,,,全営業日・全営業時間にプールエリアとお風呂をご利用いただけます。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリアプラス会員,レギュラー会員好きな時間にご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま,デイタイム会員平日の昼間にご利用の方,ホリデー会員休日にご利用の方,ビジネス会員お仕事帰りにご利用の方,90分会員短時間だけご利用の方,90分平日会員平日に短時間だけご利用の方,90分4回会員短い時間だけご利用の方,モーニング会員平日の午前中にご利用の方,アフタヌーン会員平日の昼から夕方までご利用の方,プール＆スパ会員プールをご利用の方","12600,10,500,9900,9200,5300,8200,7400,7900,7700,6400,4300,4500,5400,7900","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の9:30～18:00,土・日・祝日の全営業時間,平日の18:00～23:30,全営業日・全営業時間のうち1日1回、90分以内,平日の全営業時間のうち1日1回、90分以内,全営業日、全営業時間のうち1日1回、90分以内。月4回まで。,平日9:30～12:00
平日12:00以降および土日祝利用不可,平日14:00～18:00
土日祝利用不可,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,施設利用料なしで、コ・ス・パ 松井山手、住道、鶴見緑地、高の原を全施設・全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,先着100名さま限定の特別価格となります。

29歳以下の方が対象です。
30歳になられた翌月から、レギュラー会員に自動移行となります。,先着100名さま限定の特別価格となります。

学校教育法で定める学校で学ぶ方（または、それと類すると店舗が認めた者）で、
その証明ができる方とさせていただきます。
※入会時および、毎年4月に学生証を提示いただきます。
※学生証の提示が無い場合、または種別変更のお申し出が無い場合、
自動的にレギュラー会員に変更させていただきます。　,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,チェックインからチェックアウトまで90分間のご利用となります。,1日1回、90分間ご利用いただけるコースです。
週1回のペースで利用したい方におススメです！,プールとお風呂だけご利用したい方にオススメです。
※ジム・スタジオはご利用いただけません。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリアプラス会員,レギュラー会員好きな時間にご利用になりたい方,デイタイム会員昼間にご利用になりたい方,ペア会員,アンダー29会員,学生会員,パパママ会員キッズスクール会員の保護者さま,ナイト会員お仕事帰りにご利用の方,ホリデー会員休日にご利用の方,90分会員短時間だけご利用の方,90分4回会員短時間だけご利用の方,プール会員プールとお風呂だけご利用の方","12600,10,500,10100,8600,9200,6300,4500,5300,7200,6200,7200,4800,7700","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日・土曜日の9:00～18:00,全営業日・全営業時間,月・水・木・金
17:00～23:00
土
9:00～21:00
日・祝
10:00～20:00,全営業日・全営業時間,全営業日・全営業時間,平日の18:00～23:00,土・日・祝日の全営業時間,全営業日・全営業時間のうち1日1回、90分以内,全営業日、全営業時間のうち1日1回、90分以内。月4回まで。,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,35歳以下の方が対象となります。
36歳になられた翌月から、レギュラー会員に自動移行となります,全施設・全プログラムを全営業時間ご利用いただきます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,チェックインからチェックアウトまで90分間のご利用となります。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員好きな時間にご利用になりたい方,レギュラーライト35会員,ペア会員,パパママ会員キッズスクール会員の保護者さま,デイタイム会員平日の朝～昼間にご利用の方,ナイト＆ホリデー会員平日の夜と休日に利用したい方,90分会員短時間だけご利用の方","12600,10200,6800,9300,5300,8500,8100,7500","全営業日・全営業時間,全営業日・全営業時間,全営業日
平日15:00～23:00
土曜日9:30～20:00
日祝日9:30～19:00,全営業日・全営業時間,全営業日・全営業時間,平日の9:00～18:00,平日の20:30～23:00、土日祝の全営業時間,全営業日・全営業時間のうち1日1回、90分以内","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,35歳以下の方が対象です。
36歳になられた翌月から、レギュラー会員に自動移行となります。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,1日1回90分間のみ,,プールがご利用いただけます。
（お風呂はご利用いただけません）","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員好きな時間にご利用になりたい方,レギュラーライト35会員,ペア会員,パパママ会員キッズスクール会員の保護者さま,デイタイム会員平日の昼間にご利用の方,ホリデー会員休日にご利用の方,90分会員短時間で手軽に運動したい方,イブニング会員日中はお仕事・学校で通えないという方にオススメです！
お仕事・学校帰りなどにご利用いただけるコースです！,プール会員プールをご利用の方","12600,10500,6800,9800,5300,9000,8000,7600,8300,7400","全営業日・全営業時間,全営業日・全営業時間,月・火・水・金
15:00～24:00
土
10:00～21:00
日・祝
10:00～19:00,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～18:00,土・日・祝日の全営業時間,全営業日・全営業時間,平日の18:00～24:00,平日の10:00～15:00、19:30～23:30","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,施設利用料なしで、コ・ス・パ さかい、鳳、深井を全施設・全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,月10回までご利用いただけます。,,,チェックインからチェックアウトまで90分間のご利用となります。,,,学校教育法で定める学校で学ぶ者（または、それと類すると店舗が認めた者）で、その証明ができる者とさせていただきます。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリア会員,レギュラー会員好きな時間にご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま,デイタイム会員平日の昼間にご利用の方,ナイト会員お仕事帰りにご利用の方,ナイト10会員お仕事帰りにご利用の方,ホリデー会員休日にご利用の方,イブニング会員平日の夕方からご利用の方,90分会員短時間だけご利用の方,ナイト＆ホリデー会員お仕事帰り＆休日にご利用の方,プール会員プールをご利用の方,学生会員学生の方","12600,10000,9900,9200,5300,8400,6900,5800,7400,7400,7100,8600,7100,6300","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～17:30,平日の21:00～24:00,平日の21:00～24:00,土・日・祝日の全営業時間,平日の18:00～24:00,全営業日・全営業時間のうち1日1回、90分以内,平日の20:00～24:00、土・日・祝日の全営業時間,全営業日・全営業時間,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","全施設・全プログラムを全営業時間ご利用いただけます。,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,施設利用料なしで、コ・ス・パ 鳳、さかい、深井を全施設・全営業時間ご利用いただけます。,フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。","フルタイム会員好きな時間にご利用になりたい方,パパママ会員キッズスクール会員の保護者さま,エリア会員,スーパーマスター会員全店舗を利用料0円でご利用になりたい方","5,400,5000,10000,12600","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,コ・ス・パ名谷を利用料なしでご利用いただけます。,全施設・全プログラムを全営業時間ご利用できます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,,,,チェックインからチェックアウトまで90分間のご利用となります,チェックインからチェックアウトまで90分間のご利用となります","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリア会員with名谷コ・ス・パ名谷も利用されたい方に,レギュラー会員お好きなときに利用されたい方,ペア会員,デイタイム会員昼間に施設を使いたい方,ホリデー会員土･日・祝のみご利用になりたい方,イブニング会員お仕事帰りにご利用になりたい方,90分平日会員施設を短い時間でご利用になりたい方,90分4回会員施設を短い時間でご利用になりたい方","12600,11700,10500,9800,9000,8000,8200,6800,4500","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～18:00,土･日･祝日の全営業時間,平日の16:00～23:00,平日10:00～23:00のうち1日1回、90分以内,平日10:00～23:00、土・日・祝全営業時間のうち
1日1回、90分以内月4回まで利用可","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,コ・ス・パ 西神中央を利用料なしでご利用いただけます,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,,月5回まで、全営業時間お使いいただけます。,1日1回90分、月10回までご利用いただけます。,学校教育法で定める学校で学ぶ者（または、それと類すると店舗が認めた者）で、その証明ができる者とさせていただきます。
入会時に卒業予定年月をお申し出いただきます。
卒業予定年月までに種別変更のお申し出が必要です。
種別変更のお申し出が無い場合、自動的に卒業予定年月の翌月よりレギュラー会員に自動変更させていただきます。,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリア会員with西神中央コ・ス・パ 西神中央も使いたい,レギュラー会員お好きなときにご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま,プール＆スパ会員プールをご利用の方,デイタイム会員平日朝～夕方までご利用になりたい方,デイタイムプラス会員平日・土曜日の朝～夕方までご利用になりたい方,月5回会員少ない回数でおトクにご利用になりたい方,90分（10回）会員1日1回90分、月10回まででご利用になりたい方,学生会員学生の方ならとってもおトク！！,ナイト会員平日夜のみご利用になりたい方","12600,11700,9900,9100,5300,8200,8300,8500,7800,6500,6000,7100","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の9:30～17:00,平日・土曜日の9:30～17:00,月5回まで、全営業時間,全営業日・1日1回90分　,全営業日・全営業時間,平日17:00～23:00","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,施設利用料なしで、コ・ス・パ 松井山手、住道、鶴見緑地、高の原を全施設・全営業時間ご利用いただけます。,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,,,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリアプラス会員,レギュラー会員お好きな時間にご利用になりたい方,ペア会員,プール会員プールのみご利用の方,デイタイム会員平日朝～夕方までご利用になりたい方,イブニング会員お仕事帰りにご利用になりたい方","12600,10,500,9800,9100,8200,8300,7300","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間にプールエリアとお風呂をご利用いただけます。,平日10:00～18:00,平日18:00～23:00","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,,,,,,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員,ペア会員,デイタイム会員平日朝～夕方までご利用になりたい方,ホリデー会員土日祝にご利用になる方,ビジネス会員お仕事終わりにご利用される方,プール＆スパ会員プールをご利用の方,90分4回お手軽に始めたい方にオススメ,90分8回会員お手軽に始めたい方におすすめ","12600,9700,8700,7500,7100,7200,7500,4400,6300","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～18:00,土・日・祝の全営業時間ご利用可能,平日の17:30～23:30,全営業日・全営業時間にプールエリアとお風呂をご利用いただけます。,全営業日・全営業時間、1日1回90分、月4回まで,全営業日・全営業時間中、1日1回90分のみ、月8回まで","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,全営業日・全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,平日及び休館日はご利用いただけません。,チェックインからチェックアウトまで90分間のご利用となります。,プールエリアとシャワールームのみご利用いただけます。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員お好きな時間にご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま
※先着100名さま,デイタイム会員平日朝から夕方までご利用になりたい方,ビジネス会員仕事帰りにご利用されたい方,ホリデー会員土日祝にご利用になりたい方,90分会員短時間だけご利用の方,プール会員","12600,9100,8300,4300,7600,7200,7000,6800,4800","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の9:00～17:00,平日の17:30～23:00,土・日・祝日の全営業時間,全営業日・全営業時間のうち1日1回、90分以内,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
